settlment_name,koatuu,lat,lng,oblast_name,settlment_type,rajon_name
Желябовка,0123181201,34.7574256788155,45.39926441960195,Автономна Республіка Крим,село,Нижньогірський
Жемчужина,0123181501,34.65695023098374,45.27536136742884,Автономна Республіка Крим,село,Нижньогірський
Жемчужина Криму,0121683003,35.18750595464585,45.097287614460534,Автономна Республіка Крим,село,Кіровський
Живописне,0124788002,34.16419057280357,45.03863194833053,Автономна Республіка Крим,село,Сімферопольський
Жилине,0121181903,34.25871807215642,45.76222014594742,Автономна Республіка Крим,село,Джанкойський
Ярке,0124381602,33.80616829962934,45.161152028815835,Автономна Республіка Крим,село,Сакський
Ярке Поле,0121188401,34.31796938933653,45.61250167789889,Автономна Республіка Крим,село,Джанкойський
Ярке Поле,0121686101,35.199856662075206,45.211673848159904,Автономна Республіка Крим,село,Кіровський
Яснополянське,0121188601,34.35118443194394,45.943836229042155,Автономна Республіка Крим,село,Джанкойський
Яструбівка,0122081803,34.11583499260584,45.51415115729745,Автономна Республіка Крим,село,Красногвардійський
Яструбки,0123180603,34.574596468205,45.293802011505896,Автономна Республіка Крим,село,Нижньогірський
Яструбці,0121188204,34.20057408794848,45.66206993089735,Автономна Республіка Крим,село,Джанкойський
Ячмінне,0122780803,35.53586555950429,45.197461312269105,Автономна Республіка Крим,село,Ленінський
Пожарське,0124785601,33.87526847418281,44.93355299484981,Автономна Республіка Крим,село,Сімферопольський
Водне,0124785602,33.84523254494574,44.941711536821245,Автономна Республіка Крим,село,Сімферопольський
Дорожнє,0121181702,34.44862930484626,45.65856922038897,Автономна Республіка Крим,селище,Джанкойський
Кар'єрне,0124385603,33.61029915705169,45.287437904781214,Автономна Республіка Крим,селище,Сакський
Лінійне,0111946803,34.25794079594795,44.530205558313526,Автономна Республіка Крим,селище,Ялтинська
Миндальне,0111792303,35.048073493146234,44.857824090653914,Автономна Республіка Крим,селище,Судацька
Митюрине,0121181305,34.51953781086526,45.77678587478946,Автономна Республіка Крим,селище,Джанкойський
Низівка,0125682204,33.04200643371861,45.55952102168716,Автономна Республіка Крим,селище,Чорноморський
Озерівка,0125684402,32.97975215664852,45.36313351513509,Автономна Республіка Крим,селище,Чорноморський
Міжгірне,0124786403,33.85752061367748,45.10090643114783,Автономна Республіка Крим,село,Сімферопольський
Міжріччя,0111791401,34.84800490531076,44.87643691597077,Автономна Республіка Крим,село,Судацька
Мілководне,0121180804,34.42069961885466,45.882398459620475,Автономна Республіка Крим,село,Джанкойський
Джанкой,0110600000,34.3918875873372,45.70993155013467,Автономна Республіка Крим,місто,Джанкойська
Мічурінівка,0121181504,34.37005305565062,45.69407284589987,Автономна Республіка Крим,село,Джанкойський
Мічурінське,0120784601,34.70835714847351,45.07361653584131,Автономна Республіка Крим,село,Білогірський
Жовтокам'янка,0124387004,33.45166607670836,45.27435168347592,Автономна Республіка Крим,село,Сакський
Зибини,0120782901,34.6504865614753,45.234071158315196,Автономна Республіка Крим,село,Білогірський
Зимине,0123983301,33.51337576564549,45.507898176546675,Автономна Республіка Крим,село,Роздольненський
Знам'янка,0122080805,34.35136296764742,45.54408436536853,Автономна Республіка Крим,село,Красногвардійський
Знам'янка,0122383702,34.000826398008314,45.77810998905022,Автономна Республіка Крим,село,Красноперекопський
Громове,0125687302,32.8677102027262,45.386673416803944,Автономна Республіка Крим,село,Чорноморський
Знам'янське,0125687303,32.88906415685532,45.38449470699375,Автономна Республіка Крим,село,Чорноморський
Золоте,0122084002,34.53910985609504,45.28048583240763,Автономна Республіка Крим,село,Красногвардійський
Красноперекопськ,0111300000,33.814139377011934,45.959517623821135,Автономна Республіка Крим,місто,Красноперекопська
Ізумрудне,0121181501,34.41208786108297,45.735458800663714,Автономна Республіка Крим,село,Джанкойський
Дмитрівка,0121181502,34.356461599850434,45.696395706594885,Автономна Республіка Крим,село,Джанкойський
Акрополіс,0124787009,34.169872197065594,44.99947125056115,Автономна Республіка Крим,село,Сімферопольський
Аерофлотський,0110165300,34.00060078954651,45.01932703526467,Автономна Республіка Крим,селища міського типу,Сімферопольська
Голубинка,0120481901,33.916391832672616,44.59481781433198,Автономна Республіка Крим,село,Бахчисарайський
Горностаївка,0122782401,36.182909798019764,45.27548030266607,Автономна Республіка Крим,село,Ленінський
Генеральське,0110392103,34.48455019163738,44.79897356972712,Автономна Республіка Крим,село,Алуштинська
Георгіївка,0125282203,35.01728586220635,45.24134105407118,Автономна Республіка Крим,село,Совєтський
Гірка,0120484603,33.867023066300554,44.88774710579694,Автономна Республіка Крим,село,Бахчисарайський
Голованівка,0120783404,34.62971346403726,44.97631178663354,Автономна Республіка Крим,село,Білогірський
Черемисівка,0120780807,34.73841968387199,45.01256742500107,Автономна Республіка Крим,село,Білогірський
Горлинка,0120780802,34.7519817870212,45.00966782610605,Автономна Республіка Крим,село,Білогірський
Многоводне,0121186002,34.583555648925405,45.727797272823636,Автономна Республіка Крим,село,Джанкойський
Многоріччя,0120482903,34.073611792510924,44.558442456702466,Автономна Республіка Крим,село,Бахчисарайський
Молочне,0122086503,34.342647153711205,45.3889542556405,Автономна Республіка Крим,село,Красногвардійський
Молочне,0123985404,33.45465777369493,45.727672511816934,Автономна Республіка Крим,село,Роздольненський
Молочне,0124384701,33.22308750625165,45.200756650065635,Автономна Республіка Крим,село,Сакський
Морське,0111791601,34.8040959884616,44.82925793625442,Автономна Республіка Крим,село,Судацька
Мостове,0120482504,33.809889287643294,44.72925575422188,Автономна Республіка Крим,село,Бахчисарайський
Мраморне,0124781306,34.25995388294715,44.82242450576726,Автономна Республіка Крим,село,Сімферопольський
Золоте,0122781203,36.076014301742774,45.428011612415126,Автономна Республіка Крим,село,Ленінський
Калініне,0122081401,34.22106938150078,45.594511312444595,Автономна Республіка Крим,село,Красногвардійський
Калініне,0123581901,33.7760294811355,45.742402866347994,Автономна Республіка Крим,село,Первомайський
Кам'янка,0123584702,33.97898080275689,45.66418973649745,Автономна Республіка Крим,село,Первомайський
Кам'янське,0122787502,35.52325932841036,45.2792150480399,Автономна Республіка Крим,село,Ленінський
Суворовське,0124387001,33.38231147704954,45.24912092039899,Автономна Республіка Крим,село,Сакський
Каменоломня,0124387005,33.42374865495617,45.24703689413771,Автономна Республіка Крим,село,Сакський
Карасівка,0120783405,34.6054028594457,44.9957649616742,Автономна Республіка Крим,село,Білогірський
Берегове,0111945200,33.89133593766409,44.40602254113763,Автономна Республіка Крим,селища міського типу,Ялтинська
Виноградне,0111945600,34.12644501015022,44.48032774792824,Автономна Республіка Крим,селища міського типу,Ялтинська
Голуба Затока,0111946500,33.98481283755591,44.41440835201775,Автономна Республіка Крим,селища міського типу,Ялтинська
Гресівський,0110165600,34.026270427171795,45.0066135278769,Автономна Республіка Крим,селища міського типу,Гресівська
Братське,0123580802,33.9347167966382,45.584909895371595,Автономна Республіка Крим,село,Первомайський
Брянське,0120484602,33.80001272563454,44.86726265125128,Автономна Республіка Крим,село,Бахчисарайський
Буревісник,0123183002,34.64972294475455,45.4458656799587,Автономна Республіка Крим,село,Нижньогірський
Валентинове,0124383402,33.839794894617974,45.13810312945889,Автономна Республіка Крим,село,Сакський
Варварівка,0125283902,34.89518101090698,45.32205791332825,Автономна Республіка Крим,село,Совєтський
Василівка,0120781301,34.72312297461575,45.13856360903771,Автономна Республіка Крим,село,Білогірський
Василькове,0121683902,35.31477540676856,45.20379042728656,Автономна Республіка Крим,село,Кіровський
Велике,0124387002,33.34983086011857,45.30762738207611,Автономна Республіка Крим,село,Сакський
Муромське,0120785001,34.84915345675968,45.09189693573486,Автономна Республіка Крим,село,Білогірський
Мускатне,0122084404,34.544308178167505,45.46667088464708,Автономна Республіка Крим,село,Красногвардійський
Набережне,0122782803,36.41591733176264,45.14126754703913,Автономна Республіка Крим,село,Ленінський
Нагірне,0120482904,33.99175117050917,44.57754216688784,Автономна Республіка Крим,село,Бахчисарайський
Надежда,0125282205,35.100233379397345,45.20898322351605,Автономна Республіка Крим,село,Совєтський
Надеждине,0122382402,34.000268770357636,46.036046006523314,Автономна Республіка Крим,село,Красноперекопський
Найдьонівка,0122084001,34.44852223180188,45.271203633803374,Автономна Республіка Крим,село,Красногвардійський
Нанікове,0111645701,35.22094166156382,45.00170132494898,Автономна Республіка Крим,село,Феодосійська
Сімферополь,0110100000,34.115190526706876,44.94897400255618,Автономна Республіка Крим,місто,Сімферопольська
Пушкіне,0125286801,34.973980216103726,45.203781017016254,Автономна Республіка Крим,село,Совєтський
Пчільники,0125281103,34.78344559964292,45.296204512937564,Автономна Республіка Крим,село,Совєтський
Пшеничне,0123185201,34.842660184455795,45.64732502627531,Автономна Республіка Крим,село,Нижньогірський
Пшеничне,0123555102,33.88870294680477,45.690283829847345,Автономна Республіка Крим,село,Первомайський
Радісне,0120782704,34.84401956508415,44.996650034804894,Автономна Республіка Крим,село,Білогірський
Радужне,0122082602,34.01871349274239,45.29508442499405,Автономна Республіка Крим,село,Красногвардійський
Рєпіне,0120480404,33.842258678936645,44.82438891827523,Автономна Республіка Крим,село,Бахчисарайський
Рибаче,0110392105,34.59749734681014,44.773114078471565,Автономна Республіка Крим,село,Алуштинська
Рилєєвка,0123986603,33.26238069040968,45.641478538319035,Автономна Республіка Крим,село,Роздольненський
Кацівелі,0111947000,33.971579755902575,44.39542284181251,Автономна Республіка Крим,селища міського типу,Ялтинська
Краснокам'янка,0111947400,34.28696788682476,44.56621113924943,Автономна Республіка Крим,селища міського типу,Ялтинська
Курортне,0111645200,35.18667415501427,44.913574955054955,Автономна Республіка Крим,селища міського типу,Феодосійська
Курпати,0111947700,34.1336541551437,44.44604547794934,Автономна Республіка Крим,селища міського типу,Ялтинська
Олива,0111949701,33.86528305819839,44.40889053327716,Автономна Республіка Крим,селище,Ялтинська
Охотниче,0111947907,34.068636101184985,44.470981785961015,Автономна Республіка Крим,селище,Ялтинська
Бондаренкове,0110391802,34.373536683490016,44.60935635609754,Автономна Республіка Крим,селище,Алуштинська
Видне,0122055101,34.33604638228824,45.502316962806766,Автономна Республіка Крим,селище,Красногвардійський
Володине,0121188602,34.28549717126574,45.93900114521517,Автономна Республіка Крим,селище,Джанкойський
Високогірне,0111947901,34.09060196354089,44.46627883814147,Автономна Республіка Крим,селище,Ялтинська
Вузлове,0121680802,35.399995303973746,45.12696353644305,Автономна Республіка Крим,селище,Кіровський
Багерове,0122755300,36.29667256937671,45.374328461978145,Автономна Республіка Крим,селища міського типу,Ленінський
Молодіжне,0124755600,34.069736471973066,45.00251034339283,Автономна Республіка Крим,селища міського типу,Сімферопольський
Дібрівка,0120484604,33.83881856050885,44.91537741752669,Автономна Республіка Крим,село,Бахчисарайський
Дібрівське,0122082402,34.11946625058698,45.38941954454362,Автономна Республіка Крим,село,Красногвардійський
Дмитрівка,0123580403,33.8426798015441,45.512862931492016,Автономна Республіка Крим,село,Первомайський
Дмитрівка,0125280801,35.056252103225766,45.483366466647446,Автономна Республіка Крим,село,Совєтський
Дмитрове,0124781904,34.25538253319816,45.058702107115224,Автономна Республіка Крим,село,Сімферопольський
Рисакове,0121183604,34.32492608687293,45.654120999150386,Автономна Республіка Крим,село,Джанкойський
Серебрянка,0123986401,33.5003924163276,45.63697163852164,Автономна Республіка Крим,село,Роздольненський
Сєверне,0120781307,34.72940259190147,45.158785200743274,Автономна Республіка Крим,село,Білогірський
Сєверне,0123955401,33.57214147279613,45.461404798472856,Автономна Республіка Крим,село,Роздольненський
Сєверне,0125681105,33.054968392321626,45.68513764878212,Автономна Республіка Крим,село,Чорноморський
Сєрноводське,0121185605,34.385080466411736,45.57835372670846,Автономна Республіка Крим,село,Джанкойський
Сизівка,0124386501,33.874646503947574,45.35075247064884,Автономна Республіка Крим,село,Сакський
Симоненко,0122082604,33.89803909227851,45.29817206084335,Автономна Республіка Крим,село,Красногвардійський
Научний,0120445100,34.01081943642247,44.72534528572158,Автономна Республіка Крим,селища міського типу,Бахчисарайський
Нікіта,0111945400,34.23954430952313,44.51301077068453,Автономна Республіка Крим,селища міського типу,Ялтинська
Ореанда,0111948300,34.13873527214438,44.45767598875803,Автономна Республіка Крим,селища міського типу,Ялтинська
Випасне,0121184002,34.178972765214404,45.87720136173866,Автономна Республіка Крим,село,Джанкойський
Випасне,0123581302,33.901144297049655,45.624138967156014,Автономна Республіка Крим,село,Первомайський
Високе,0120455302,33.96057883924959,44.6332361060045,Автономна Республіка Крим,село,Бахчисарайський
Верхньозаморське,0122781202,36.02726773427203,45.366610675345825,Автономна Республіка Крим,село,Ленінський
В'язникове,0122785403,36.25458009550606,45.1118755497789,Автономна Республіка Крим,село,Ленінський
Бєлінське,0122781201,36.082244471551796,45.37595888528768,Автономна Республіка Крим,село,Ленінський
Бондаренкове,0122781602,36.48852481100056,45.401640456164536,Автономна Республіка Крим,село,Ленінський
Борисівка,0122785402,36.2327760957887,45.100406549088305,Автономна Республіка Крим,село,Ленінський
Дніпровка,0121183602,34.36547605146893,45.71625025743057,Автономна Республіка Крим,село,Джанкойський
Завітне,0125281101,34.80919479660861,45.327337796152236,Автономна Республіка Крим,село,Совєтський
Заводське,0122785803,35.73238851242778,45.346438109909215,Автономна Республіка Крим,село,Ленінський
Задорне,0125682203,33.170539655138974,45.57565906422196,Автономна Республіка Крим,село,Чорноморський
Зайцеве,0125684803,32.88050119196191,45.53694532806157,Автономна Республіка Крим,село,Чорноморський
Заливне,0123187403,34.874342507909404,45.577237409699116,Автономна Республіка Крим,село,Нижньогірський
Залізничне,0120482501,33.802212922528106,44.71697277769761,Автономна Республіка Крим,село,Бахчисарайський
Залісне,0120483902,33.78535999308372,44.622790843850765,Автономна Республіка Крим,село,Бахчисарайський
Синапне,0120480807,34.01103905384842,44.672828039068875,Автономна Республіка Крим,село,Бахчисарайський
Синицине,0121683901,35.24922117296148,45.23790260624397,Автономна Республіка Крим,село,Кіровський
Степне,0123586501,33.77593903637119,45.649309675358715,Автономна Республіка Крим,село,Первомайський
Степове,0111690303,35.38112792669458,45.09424606351049,Автономна Республіка Крим,село,Феодосійська
Степове,0124383406,33.893587590862595,45.150359466876395,Автономна Республіка Крим,село,Сакський
Стерегуще,0123986604,33.2299203910843,45.74923683822349,Автономна Республіка Крим,село,Роздольненський
Стефанівка,0121184209,34.79275563464185,45.70811884441765,Автономна Республіка Крим,село,Джанкойський
Стовпове,0121180607,34.46534817871855,45.82576758481335,Автономна Республіка Крим,село,Джанкойський
Стовпове,0124386801,33.49619460565132,45.36439546232978,Автономна Республіка Крим,село,Сакський
Паркове,0111948700,33.910117492851136,44.40558077721098,Автономна Республіка Крим,селища міського типу,Ялтинська
Понизівка,0111948900,33.952549684294176,44.39377703406907,Автономна Республіка Крим,селища міського типу,Ялтинська
Санаторне,0111949100,33.820976585703924,44.40100212019145,Автономна Республіка Крим,селища міського типу,Ялтинська
Совєтське,0111949500,34.18839802407633,44.534439994285464,Автономна Республіка Крим,селища міського типу,Ялтинська
Водопійне,0124386502,33.81093046525146,45.31557323500773,Автономна Республіка Крим,село,Сакський
Водопійне,0125684802,32.93641583436405,45.5913246710072,Автономна Республіка Крим,село,Чорноморський
Войкове,0122781601,36.43507565845324,45.380826163470054,Автономна Республіка Крим,село,Ленінський
Войкове,0123580401,33.87044096807739,45.51174343293246,Автономна Республіка Крим,село,Первомайський
Воїнка,0122381301,33.98867961821654,45.870786139723734,Автономна Республіка Крим,село,Красноперекопський
Володимирівка,0120755305,34.296807520849356,45.11253730430283,Автономна Республіка Крим,село,Білогірський
Володимирівка,0124383902,33.5741985078227,45.14802425526701,Автономна Республіка Крим,село,Сакський
Володимирівка,0125681102,33.02466057629829,45.652461269700176,Автономна Республіка Крим,село,Чорноморський
Залісся,0124785404,34.102139962929655,44.88799352828923,Автономна Республіка Крим,село,Сімферопольський
Запрудне,0110391805,34.32093577131111,44.59692149841906,Автономна Республіка Крим,село,Алуштинська
Іванівка,0123182201,34.723870360747426,45.37739360430581,Автономна Республіка Крим,село,Нижньогірський
Іванівка,0124382201,33.659149302473914,45.07190625656052,Автономна Республіка Крим,село,Сакський
Іванівка,0124787004,34.250412864339545,44.93655726499053,Автономна Республіка Крим,село,Сімферопольський
Ігорівка,0124383404,33.838702604859535,45.1618017632703,Автономна Республіка Крим,село,Сакський
Ізвесткове,0122084803,34.0000311135705,45.48077975402355,Автономна Республіка Крим,село,Красногвардійський
Ізвесткове,0124381804,33.31971323283251,45.33357946106847,Автономна Республіка Крим,село,Сакський
Сторожеве,0124782202,33.90578148873246,45.176226076091424,Автономна Республіка Крим,село,Сімферопольський
Стрепетове,0123180602,34.61067479817379,45.27192459677666,Автономна Республіка Крим,село,Нижньогірський
Тутівка,0121681805,35.19817084820314,45.111179761264154,Автономна Республіка Крим,село,Кіровський
Уварівка,0123187201,34.78657209042801,45.44910096902347,Автономна Республіка Крим,село,Нижньогірський
Уварове,0122788001,35.66564056242392,45.26135333662879,Автономна Республіка Крим,село,Ленінський
Углове,0120488401,33.602539204253645,44.82126181355634,Автономна Республіка Крим,село,Бахчисарайський
Братське,0122380401,33.91703366966078,45.832963678341635,Автономна Республіка Крим,село,Красноперекопський
Веселе,0121188403,34.31923806492443,45.59379643738099,Автономна Республіка Крим,село,Джанкойський
Веселе,0124785402,33.962697404039794,45.00817599676282,Автономна Республіка Крим,село,Сімферопольський
Веселівка,0124380601,33.21250573647371,45.376659327643814,Автономна Республіка Крим,село,Сакський
Видне,0121681802,35.24390224248456,45.093573826138055,Автономна Республіка Крим,село,Кіровський
Виноградне,0111692905,35.3168846843864,45.02795557148422,Автономна Республіка Крим,село,Феодосійська
Виноградне,0122781301,35.84735319336158,45.29268811046808,Автономна Республіка Крим,село,Ленінський
Костянтинівка,0124785411,34.11913976184557,44.854473392223525,Автономна Республіка Крим,село,Сімферопольський
Велике Садове,0120455301,33.82839857016034,44.63896019567861,Автономна Республіка Крим,село,Бахчисарайський
Великосілля,0123187402,34.74491835511264,45.621637479343036,Автономна Республіка Крим,село,Нижньогірський
Вересаєве,0124380401,33.497588092903825,45.30244807335571,Автономна Республіка Крим,село,Сакський
Верхні Орішники,0120755303,34.29265749641662,45.011976297121194,Автономна Республіка Крим,село,Білогірський
Верхня Кутузовка,0110390903,34.36856496877419,44.72264468062083,Автономна Республіка Крим,село,Алуштинська
Виноградний,0110391803,34.36870942359874,44.640822770810175,Автономна Республіка Крим,село,Алуштинська
Виноградове,0124380801,33.64474475748661,45.39144810231566,Автономна Республіка Крим,село,Сакський
Ізобільне,0110390901,34.35496095792231,44.70430012703681,Автономна Республіка Крим,село,Алуштинська
Ізобільне,0121683004,35.20322044886839,45.10977571009066,Автономна Республіка Крим,село,Кіровський
Сєрове,0123186103,34.672253081426945,45.32696919796109,Автономна Республіка Крим,село,Нижньогірський
Каштанівка,0123986403,33.35776748194823,45.616533594018385,Автономна Республіка Крим,село,Роздольненський
Каштанове,0124785405,34.061453802495684,44.82988569735282,Автономна Республіка Крим,село,Сімферопольський
Кизилівка,0120788803,34.675873091232035,45.001984775548614,Автономна Республіка Крим,село,Білогірський
Пушкіне,0110391815,34.34346084118289,44.59495309407877,Автономна Республіка Крим,село,Алуштинська
Ударне,0120784202,34.471245128281616,45.19691634886268,Автономна Республіка Крим,село,Білогірський
Ударне,0121182305,34.2646279494798,45.78410045477465,Автономна Республіка Крим,село,Джанкойський
Удачне,0122088704,34.280741189055526,45.38881532418498,Автономна Республіка Крим,село,Красногвардійський
Укромне,0124787501,34.00320293689449,45.04510813917341,Автономна Республіка Крим,село,Сімферопольський
Ульяновка,0123981104,33.309851824355704,45.566498135935305,Автономна Республіка Крим,село,Роздольненський
Ульяновка,0120788804,34.653525342925505,45.001929984612744,Автономна Республіка Крим,село,Білогірський
Ульяновка,0122083602,34.34418303299212,45.442435288654785,Автономна Республіка Крим,село,Красногвардійський
Лазурне,0110391811,34.38773945144058,44.633384181157034,Автономна Республіка Крим,село,Алуштинська
Нижнє Запрудне,0110391813,34.31853196134729,44.58777360926693,Автономна Республіка Крим,село,Алуштинська
Новомиколаївка,0124785413,34.09733260128717,44.90393929756072,Автономна Республіка Крим,село,Сімферопольський
Обрив,0124785414,34.10498514466328,44.90244387204005,Автономна Республіка Крим,село,Сімферопольський
Партизанське,0124785415,34.085071471283875,44.83286539424264,Автономна Республіка Крим,село,Сімферопольський
Привільне,0124781310,34.34209503478283,44.79943679512337,Автономна Республіка Крим,село,Сімферопольський
Пчолине,0120782510,34.54383263808956,44.934466705016895,Автономна Республіка Крим,село,Білогірський
Азов,0122085603,34.33913371164101,45.321475360165515,Автономна Республіка Крим,село,Красногвардійський
Гірне,0111947903,34.132740573173805,44.468605793132184,Автономна Республіка Крим,селище,Ялтинська
Давидове,0124781903,34.19942262361257,45.09770853132922,Автономна Республіка Крим,селище,Сімферопольський
Данилівка,0111946801,34.25899744905683,44.52018898627555,Автономна Республіка Крим,селище,Ялтинська
Громовка,0124385602,33.60057586783527,45.27188270586994,Автономна Республіка Крим,селище,Сакський
Дібрівка,0121188406,34.321228178350516,45.56760110425415,Автономна Республіка Крим,селище,Джанкойський
Бітумне,0110165601,34.044620427638165,45.019447701074256,Автономна Республіка Крим,селище,Сімферопольська
Молочне,0124785412,34.036803358319226,44.916028869077174,Автономна Республіка Крим,селище,Сімферопольський
Перове,0124785401,34.05074995342757,44.92519101397417,Автономна Республіка Крим,село,Сімферопольський
Стальне,0120455611,33.87428592259031,44.871183604231675,Автономна Республіка Крим,селище,Бахчисарайський
Кипарисне,0110391807,34.35148983132417,44.60076190791916,Автономна Республіка Крим,село,Алуштинська
Кирпичне,0120783406,34.63300801308388,45.02473609137383,Автономна Республіка Крим,село,Білогірський
Добре,0124781301,34.237001240717134,44.867876691179134,Автономна Республіка Крим,село,Сімферопольський
Добролюбовка,0121682602,34.872740189750736,45.08709734002178,Автономна Республіка Крим,село,Кіровський
Добрушине,0124381801,33.36294419416916,45.374433810845524,Автономна Республіка Крим,село,Сакський
Дозорне,0120788802,34.700209504478984,45.022701841092854,Автономна Республіка Крим,село,Білогірський
Урожайне,0124788001,34.12199995603561,45.05777903622153,Автономна Республіка Крим,село,Сімферопольський
Урожайне,0125287701,35.06906178707083,45.337063369367264,Автономна Республіка Крим,село,Совєтський
Уткіне,0122380804,33.892114435126686,45.95183795228987,Автономна Республіка Крим,село,Красноперекопський
Учебне,0120782707,34.88054559359778,44.999252781746,Автономна Республіка Крим,село,Білогірський
Уютне,0123183403,34.59729423153939,45.52075078957911,Автономна Республіка Крим,село,Нижньогірський
Уютне,0124387701,33.30135888469248,45.200248143378566,Автономна Республіка Крим,село,Сакський
Федорівка,0121186207,34.60655071886607,45.58178601241707,Автономна Республіка Крим,село,Джанкойський
Федорівка,0123985906,33.68430805117364,45.775806231982465,Автономна Республіка Крим,село,Роздольненський
Багата Ущелина,0120481903,33.87197777162994,44.557226153274186,Автономна Республіка Крим,село,Бахчисарайський
Багате,0120780801,34.76647754144416,45.028326183379846,Автономна Республіка Крим,село,Білогірський
Багатівка,0111792302,35.05939741203989,44.86862943052218,Автономна Республіка Крим,село,Судацька
Балки,0120782502,34.45478381135917,44.994479333211565,Автономна Республіка Крим,село,Білогірський
Барабанове,0120755302,34.321451077043776,44.9806366869064,Автономна Республіка Крим,село,Білогірський
Бахчівка,0123986402,33.41965935607233,45.61286786348642,Автономна Республіка Крим,село,Роздольненський
Баштанівка,0120480802,33.89623140583804,44.689842374386735,Автономна Республіка Крим,село,Бахчисарайський
Алушта,0110300000,34.40039287584058,44.67287051908525,Автономна Республіка Крим,місто,Алуштинська
Восход,0111945900,34.21714878376621,44.51277788012347,Автономна Республіка Крим,селища міського типу,Ялтинська
Масандра,0111948100,34.18484065423855,44.515540544937124,Автономна Республіка Крим,селища міського типу,Ялтинська
Відрадне,0111948500,34.218489780032456,44.50561606437035,Автономна Республіка Крим,селища міського типу,Ялтинська
Зуя,0120755300,34.31860406782258,45.05251948456108,Автономна Республіка Крим,селища міського типу,Білогірський
Дозорне,0125682202,33.08445594791124,45.50715325722973,Автономна Республіка Крим,село,Чорноморський
Докучаєве,0122082203,34.36900106542832,45.29269376622174,Автономна Республіка Крим,село,Красногвардійський
Зарічне,0121181301,34.48189692350173,45.7369482857649,Автономна Республіка Крим,село,Джанкойський
Зарічне,0122085605,34.28264676772903,45.30411327544124,Автономна Республіка Крим,село,Красногвардійський
Зарічне,0124781303,34.27645916109563,44.854651268828576,Автономна Республіка Крим,село,Сімферопольський
Затишне,0122788602,36.18262937382514,45.37253859841609,Автономна Республіка Крим,село,Ленінський
Звіздне,0122082902,34.06818810511481,45.282739810716784,Автономна Республіка Крим,село,Красногвардійський
Зелена Нива,0122380802,33.89247958721323,45.93355755475924,Автономна Республіка Крим,село,Красноперекопський
Філатівка,0122387001,33.78572525964431,46.08318109725765,Автономна Республіка Крим,село,Красноперекопський
Фонтан,0122784603,36.023213546476775,45.266854129088436,Автономна Республіка Крим,село,Ленінський
Фонтани,0124788707,34.070233703246224,44.894653260946946,Автономна Республіка Крим,село,Сімферопольський
Фронтове,0122787506,35.4584283072738,45.19533649142702,Автономна Республіка Крим,село,Ленінський
Фрунзе,0123182602,34.70959703936244,45.300520636836275,Автономна Республіка Крим,село,Нижньогірський
Фрунзе,0123581303,33.867053037139755,45.64469616310357,Автономна Республіка Крим,село,Первомайський
Фрунзе,0124388001,33.62867563268807,45.02343486452353,Автономна Республіка Крим,село,Сакський
Фурманове,0124381303,33.22363496115551,45.31252961472874,Автономна Республіка Крим,село,Сакський
Донське,0124781901,34.22069811194772,45.040126671176466,Автономна Республіка Крим,село,Сімферопольський
Дорожнє,0120484605,33.82292291331491,44.872649832450044,Автономна Республіка Крим,село,Бахчисарайський
Доходне,0122080803,34.38578768475,45.48205295065197,Автономна Республіка Крим,село,Красногвардійський
Дружне,0124787003,34.29083620524747,44.897570810440655,Автономна Республіка Крим,село,Сімферопольський
Дятлівка,0125282204,35.052419349210005,45.18019726521324,Автономна Республіка Крим,село,Совєтський
Єлизаветове,0124381803,33.35753775261896,45.44773580214384,Автономна Республіка Крим,село,Сакський
Єрмакове,0121180601,34.48527429946892,45.847983793648574,Автономна Республіка Крим,село,Джанкойський
Майське,0121182501,34.555066673432194,45.59170783288969,Автономна Республіка Крим,село,Джанкойський
Макарівка,0123555101,33.87941384108651,45.74004319258138,Автономна Республіка Крим,село,Первомайський
Маківка,0125286803,34.97485630388736,45.244148922473514,Автономна Республіка Крим,село,Совєтський
Маківське,0121681803,35.21034413322029,45.11213771249419,Автономна Республіка Крим,село,Кіровський
Максимівка,0123985905,33.61847314855042,45.77073042648863,Автономна Республіка Крим,село,Роздольненський
Мале Садове,0120455303,33.842432425285295,44.64016582640913,Автономна Республіка Крим,село,Бахчисарайський
Маленьке,0124755302,34.004984183665776,45.0763855094336,Автономна Республіка Крим,село,Сімферопольський
Малий Маяк,0110391801,34.36074826652138,44.610348780756816,Автономна Республіка Крим,село,Алуштинська
Малинівка,0120781303,34.73756215079768,45.13076113397802,Автономна Республіка Крим,село,Білогірський
Зелене,0120482901,34.010344592771126,44.59593107995,Автономна Республіка Крим,село,Бахчисарайський
Зелене,0123155101,34.732635342300206,45.46525140648803,Автономна Республіка Крим,село,Нижньогірський
Ізобільне,0123182401,34.94362099587173,45.570358693911885,Автономна Республіка Крим,село,Нижньогірський
Ізюмівка,0121683005,35.13732314292284,45.044513466513315,Автономна Республіка Крим,село,Кіровський
Іллінка,0122381801,33.793185445754375,45.81901838952864,Автономна Республіка Крим,село,Красноперекопський
Іллінка,0124386505,33.77918244206977,45.36968598742087,Автономна Республіка Крим,село,Сакський
Леніне,0122755100,35.78264311473818,45.29985284594954,Автономна Республіка Крим,селища міського типу,Ленінський
Фурмановка,0120482203,33.742332811150185,44.7598928998885,Автономна Республіка Крим,село,Бахчисарайський
